SKU	StockLevel
M13270000135	40
M13270000136	42
M13270000137	40
M13270000138	3
M132799511523	3
M132799511524	27
M13430000003	11
M13430000004	33
M13430000005	96
M13430000006	100
M13430000007	62
M13430000133	1
M1343A531023	10
M1343A531024	27
M1343A531025	90
M1343A531026	85
M1343A531027	78
M1343A5311323	6
M1343A5311324	9
M1343A5311325	29
M1343A5311326	26
M1343A5311327	48
M13270000003	6
M13270000004	17
M13270000005	55
M13270000006	64
M13270000007	48
M13270000008	12
M1343A510226	88
M1343A510227	77
M1343A531523	7
M1343A531524	15
M1343A531525	61
M1343A531526	73
M1343A531527	64
M1343A532823	16
M1343A532824	13
M1343A532825	33
M1343A532826	11
M1343A532827	3
OR589	100
R91NBL	23
R91NBM	20
M13250000133	0
M13250000134	6
M13250000135	32
M13250000136	28
M13250000137	0
M13258653713	6
M13258653714	20
M13258653715	40
M13258653716	11
M13258653717	0
M13390923127	41
M13390923128	5
M1339B061223	2
M1339B061224	27
M1339B061225	53
M1339B061226	77
M1339B061227	45
M1339B061228	3
M1339B061923	3
M1339B061924	21
M1339B061925	49
M1339B061926	84
M1339B061927	54
M1339B061928	3
M13390000133	2
M13390000134	0
M13390000135	0
M13390000136	23
M13390000137	8
M13390000138	21
M13390921233	3
M13390921234	28
M13390921235	67
M13390921236	95
M13390921237	46
M13390921238	3
M13390923123	4
M13390923124	30
M13390923125	63
M13390923126	86
1211810132310	8
1025810037030	18
12148111010L	7
12148111010M	19
12148111030L	10
12148111030M	13
12148111070L	10
12148111070M	17
121481701123L	1
121481701123M	18
121481701321L	11
121481701321M	4
1214817031020L	14
1214817031020M	14
1214817031072L	8
1214817031072M	11
1214817051020	31
1214817057220	1
12148170710	31
12148170770	24
12148171110	19
121481711123	27
1214817113112	20
1214817151010	23
1214817171020	25
1214817172372	14
1214817173010	18
1214817191010	29
1214817192010	22
1214817211010	9
1214817212030	17
1214817216910	3
1214817231020	23
1214817231030	17
1214817231135	9
1232810001020	18
1232810001030	9
1232810301020	21
1232810301030	23
1232810307059	17
2540124109	10
25401241095	3
330322413033XL	4
330322413034XL	2
322792410S	16
82003241363L	0
82003241363XL	0
82003241363XXL	5
895032411S35	5
89521241368	0
89522241368	0
89533241352	2
89533241383	2
89534241352	2
OC256	100
OC258	100
M13410000114	30
M13410000115	48
M13410000113	12
OL00401	100
OL00402	100
OL00501	66
OL00502	100
OL006	100
OL007	100
OL008	0
OL009	0
OL010	12
OL011	0
OL00101	97
OL00102	100
OL00201	100
OL00202	100
OL00301	100
OL00302	100
OX984	100
OX510	100
OX511	100
25155181303405	2
2515518130341	2
2515518130342	6
25155181303425	3
2515518130343	12
25155181303435	3
2515518130344	18
2515518130345	18
2515518130347	7
2515518130348	4
RP12MVM2XL	5
RP12MVML	38
RP12MVMM	43
RP12MVMS	17
RP12MVMXL	14
RP12MVMXS	4
TM430XL	0
TM224401S	44
TM224401XL	100
TM2244012XL	100
TM2244013XL	81
TM2244014XL	40
TM2244015XL	41
TM224401L	100
TM224401M	100
TM2297012XL	0
TM2297013XL	0
TM2297014XL	0
TM2297015XL	0
TM229701L	0
TM229701M	0
TM229701S	0
TM2343012XL	50
TM2343013XL	27
TM2343014XL	15
TM2343025XL	17
TM234302L	16
TM234302M	22
TM234302S	22
TM234302XL	27
TM2343015XL	7
TM234301L	41
TM234301M	51
TM234301S	19
TM234301XL	40
TM2343022XL	21
TM2343023XL	4
TM2343024XL	20
TM229701XL	0
LM2340012XL	46
LM2340013XL	12
LM2340014XL	0
LM2340015XL	1
LM234001L	43
LM234001M	19
LM234001S	12
LM234001XL	44
TM2297022XL	0
TM2297023XL	0
TM2297024XL	0
TM2297025XL	0
TM229702L	0
TM229702M	0
TM229702S	0
TM229702XL	0
SMARTHJC11B	100
82003241363XS	0
82002241383XS	2
82002241383XXL	1
82003241368XS	2
82003241368XXL	1
TW23430120	50
TW23430208	20
TW23430210	8
TW23430212	42
TW23430214	38
TW23430216	34
TW23430218	23
TW23430220	42
TW23430108	31
TW23430110	35
TW23430112	71
TW23430114	73
TW23430116	66
TW23430118	48
GW234001L	19
GW234001M	48
GW234001S	58
GW234001XS	24
GW234101L	3
GW234101M	41
GW234101S	40
GW234101XS	4
GW234202L	9
GW234202M	48
GW234202S	48
GW234202XS	11
M13410000004	56
M13410000006	100
M13410000007	61
M13410000008	44
M13410000133	27
M13410000134	56
M13410000135	100
M13410000136	100
M13410000138	31
31290151258	0
LA230101XS	0
LA2301012XL	100
LA2301013XL	68
LA230101L	100
LA230101M	100
LA230101S	49
LA230101XL	100
TM211204S	34
TM211204XL	26
TM2112052XL	17
TM2112053XL	23
TM2112054XL	16
TM2112055XL	11
TM211205L	46
TM211205M	42
TM2112042XL	21
TM2112043XL	8
TM2112044XL	18
TM2112045XL	16
TM211204L	53
TM211204M	46
TM211205S	32
TM211205XL	27
TM236001R4XL	27
TM236001R5XL	20
TM236001RL	76
TM236001RM	58
TM236001RS	39
TM236001RXL	65
TM236001S2XL	31
TM236001S3XL	22
TM236001L4XL	6
TM236001L5XL	6
TM236001LL	18
TM236001LM	13
TM236001LS	7
TM236001LXL	18
TM236001R2XL	54
TM236001R3XL	39
TM236001L2XL	14
TM236001L3XL	6
TM236002R4XL	20
TM236002R5XL	13
TM236002RL	34
TM236002RM	31
TM236002RS	16
TM236002RXL	28
TM236001S4XL	11
TM236001S5XL	10
TM236001SL	55
TM236001SM	40
TM236001SS	12
TM236001SXL	39
TM236002R2XL	15
TM236002R3XL	7
10135300410182XL	0
1013530041018L	0
1013530041018M	0
1013530041018S	0
1013530041018XL	0
1013530041060L	0
1013530041060M	0
1013530041060S	0
1013530041060XL	0
1013530041060XXL	0
1013530041911L	0
1013530041911M	0
1013530041911S	0
1013530041911XL	0
1013530041911XXL	0
101511006102XL	0
10151100610L	0
10151100610M	0
10151100610S	0
10151100610XL	0
101541005202XL	0
10154100520L	0
10154100520M	0
10154100520S	0
10154100520XL	0
1015530011912XL	0
101553001191L	0
101553001191M	0
101553001191S	0
101553001191XL	0
101553002102XL	0
10155300210L	0
10155300210M	0
10155300210S	0
10155300210XL	0
101572008102XL	0
10157200810L	0
10157200810M	0
10157200810S	0
10157200810XL	0
101572015102XL	0
10157201510M	0
10157201510S	0
101672007102XL	0
10167200710L	0
10167200710M	0
10167200710S	0
10167200710XL	0
101672007302XL	0
10167200730L	0
10167200730M	0
10167200730S	0
10167200730XL	0
101672017102XL	0
10167201710L	0
10167201710M	0
10167201710S	0
10167201710XL	0
101672017792XL	0
10167201779L	0
10167201779M	0
10167201779S	0
10167201779XL	0
101672024102XL	0
10167202410L	0
10167202410M	0
10167202410S	0
10167202410XL	0
101672024202XL	0
10167202420L	0
10167202420M	0
10167202420S	0
10167202420XL	0
101672032102XL	0
10167203210L	0
10167203210M	0
10167203210S	0
10167203210XL	0
101672033102XL	0
10167203310L	0
10167203310M	0
10167203310S	0
10167203310XL	0
101672037102XL	0
10167203710L	0
10167203710M	0
10167203710S	0
10167203710XL	0
101672037202XL	0
10167203720M	0
10167203720S	0
10167203720XL	0
10168101410M	0
10168101410XL	0
1017520061026L	0
10175200610L	0
10175200610M	0
10195102110S	0
10195102110XL	0
1019531001026S	0
10195310010S	0
10195310210L	0
10197300410M	0
10197300410S	0
10197300410XL	0
10197300410XXL	0
10197300418M	0
10197300418S	0
10197300418XL	0
10197300418XXL	0
10197300470L	0
10197300470XL	0
10197300470XXL	0
10327203010203XL	0
1032720301050L	0
1032720301050M	0
1032720301050S	0
1032720301050XL	0
1032720301050XXL	0
10327203011263XL	0
103551006102XL	0
10355100610L	0
10355100610M	0
10355100610S	0
10355100610XL	0
1035720137032XL	0
103572013703L	0
103572013703M	0
103572013703XL	0
103572032102XL	0
10357203210L	0
10357203210M	0
10357203210XL	0
103572034182XL	0
10357203418L	0
10357203418M	0
10357203418XL	0
103572034202XL	0
10357203420L	0
10357203420M	0
10357203420XL	0
103572034792XL	0
10357203479L	0
10357203479M	0
10357203479XL	0
10358101311M	0
10358101311XL	0
10195100730M	0
10195100730S	0
10195100730XL	0
10195100730XXL	0
10195101710L	0
10195101710M	0
10195101710S	0
10195101710XL	0
10195101710XXL	0
10195101770M	0
10195101770S	0
10195101770XL	0
10195101770XXL	0
1019510211026S	0
102572007102XL	0
10257200710L	0
10257200710M	0
10257200710S	0
10257200710XL	0
102572007182XL	0
10257200718L	0
10257200718M	0
10257200718S	0
10257200718XL	0
10257200720L	0
10257200720M	0
10257200720S	0
10257200720XL	0
10278102218LXL	0
10278102218M	0
102781022690M	0
102781022690XL	0
103453007102XL	0
10345300710L	0
10345300710M	0
10345300710S	0
10345300710XL	0
1034530071112XL	0
103453007111L	0
103453007111M	0
103453007111S	0
103453007111XL	0
103772022191M	0
103772022191S	0
103772022191XL	0
103772022191XXL	0
103772022340L	0
103772022340M	0
103772022340S	0
103772022340XXL	0
1037720227000L	0
1037720227000XL	0
1037720227000XXL	0
10377202810L	0
10377202810M	0
10377202810XL	0
10377202810XXL	0
1037720541026L	0
1037720541026M	0
1037720541026S	0
1037720541026XL	0
1037720541026XXL	0
10377205410L	0
10377205410M	0
10377205410S	0
10377205410XL	0
10377205410XXL	0
10377205810L	0
10377205810M	0
10377205810S	0
10377205810XL	0
10377205810XXL	0
10377205870L	0
10377205870M	0
10377205870S	0
10377205870XL	0
10377205870XXL	0
10377206410L	0
10377206410M	0
10377206410S	0
10377206410XL	0
10377206410XXL	0
1037721021020M	0
1037721021020XL	0
1037721021020XXL	0
10377210310L	0
10377210310M	0
10377210310S	0
10377210310XL	0
10377210310XXL	0
10377210330L	0
10377210330M	0
10377210330S	0
10377210330XL	0
10377210330XXL	0
10379422410M	0
10379422410XL	0
10181101010L	0
10181101010S	0
1018720121026L	0
1018720121026M	0
1018720121026S	0
1018720121026XL	0
1018720121026XXL	0
10339406510L	0
10339406510S	0
1037531171020L	0
1037531171020M	0
1037531171020S	0
1037531171020XL	0
1037531171020XXL	0
1037531171030L	0
1037531171030M	0
1037531171030S	0
1037531171030XL	0
1037531171030XXL	0
103772022191L	0
10175200610XL	0
10175200610XXL	0
1017530071026M	0
10175300710M	0
10327203269402XL	0
1032720326940L	0
1032720326940M	0
1032720326940S	0
1032720326940XL	0
10327203270313XL	0
1032810081072L	0
1032810081072S	0
1032810083020L	0
1032810083020S	0
1036720151026L	0
1036720151026M	0
1036720151026S	0
1036720151026XL	0
1036720151026XXL	0
10367201530L	0
10367201530M	0
10367201530S	0
10367201530XL	0
10367201530XXL	0
11391124010L	0
11391124010S	0
11391124010XXL	0
1139112401170M	0
1139112401170XXL	0
11395116510S	0
11395116510XXL	0
11395116570S	0
11395116570XL	0
11395117530S	0
104572007102XL	0
10457200710L	0
10457200710M	0
10457200710S	0
10457200710XL	0
104572007202XL	0
10457200720L	0
10457200720M	0
10457200720S	0
10457200720XL	0
11197203620XL	0
11197203620XXL	0
11197203810M	0
11197201610S	0
11197202670XL	0
11197203620L	0
11197203620M	0
11197203620S	0
11397221510M	0
11397221510S	0
11397221510XL	0
11397221570M	0
11397221570S	0
11397221570XL	0
11397221570XXL	0
1139722451026M	0
1139722451026S	0
1139722451026XXL	0
11397224510S	0
11397224570M	0
11397224570XL	0
222001512541	0
222001512542	0
222001512543	0
222001512544	0
222001512545	0
222001512546	0
222001512547	0
222001512548	0
222101513241	0
222101513242	0
222101513243	0
222101513244	0
222101513245	0
222101513246	0
222101513247	0
222101513248	0
222001512539	0
222001512540	0
22210151238	0
22210151239	0
22210151240	0
22210151242	0
22210151244	0
22210151245	0
22210151247	0
22210151248	0
222101512539	0
222101512540	0
222101512541	0
222101512545	0
222101512547	0
222101512548	0
222101513237	0
222101513238	0
222101513239	0
222101513240	0
22230141348	0
22230141349	0
22230141350	0
1W387300271S	0
1W387300410S	0
2220015195945	0
22210151037	0
22210151039	0
22210151042	0
22210151043	0
22210151044	0
22210151045	0
22210151047	0
22210151048	0
22210151236	0
22210151237	0
22230141238	0
22230141239	0
22230141240	0
22230141241	0
22230141242	0
22230141243	0
22230141244	0
22230141245	0
22230141246	0
22230141247	0
22230141248	0
222301413239	0
222301413240	0
222301413241	0
222301413242	0
222301413243	0
222301413244	0
222301413245	0
222301413246	0
222301413247	0
222301413248	0
222301413249	0
222301413250	0
22230141336	0
22230141337	0
22230141338	0
22230141339	0
22230141340	0
22230141341	0
22230141342	0
22230141343	0
22230141344	0
22230141345	0
22230141346	0
22230141347	0
2223017132140	0
2223017132142	0
2223017132147	0
2223091036	0
2223091037	0
2223091038	0
2223091039	0
22245161247	0
22245161248	0
22245161249	0
22245161250	0
222451612539	0
222301712747	0
222301712748	0
222301712749	0
222301712750	0
2223017132136	0
2223017132137	0
2223017132138	0
2223017132139	0
222311413938	0
222311413940	0
222311413941	0
222311413942	0
222311413943	0
22245161239	0
22245161240	0
22245161241	0
22245161242	0
22245161243	0
22245161244	0
22245161245	0
222301712739	0
222301712740	0
222301712741	0
222301712742	0
22231141238	0
22231141239	0
22231141240	0
22231141241	0
22231141242	0
22231141243	0
222311413936	0
222311413937	0
22245161238	0
222301712736	0
222301712737	0
222301712738	0
2223017132148	0
2223017132149	0
2223091040	0
2223091048	0
2223091049	0
2223091050	0
22231141236	0
22231141237	0
222451612542	0
222451612543	0
222451612545	0
222451612546	0
222451612548	0
22430151036	0
22430151037	0
22445171036	0
22445171037	0
22445171038	0
22445171039	0
22445171040	0
22445171048	0
24455131037	0
24455131038	0
24455131039	0
25100141211	0
251001412115	0
251001412125	0
25100141213	0
25100141285	0
2510014129	0
251001815512	0
23325181038	0
23325181039	0
23325181040	0
23325181042	0
23325181047	0
23325181048	0
2510216105385	0
251021610539	0
2510216105395	0
2510216106	0
25102161065	0
2510216107	0
25102161075	0
2510216108	0
25102161095	0
2510216119105	0
251021611911	0
2510216119115	0
251021611912	0
22430151050	0
22431151040	0
22431151041	0
23310151048	0
23341161043	0
23341161044	0
23341161045	0
23341161046	0
23341161047	0
24410141047	0
24410141048	0
251001812105	0
22430151042	0
22430151043	0
22430151044	0
22430151045	0
22430151046	0
22430151047	0
22430151048	0
22430151049	0
22431151036	0
22431151037	0
22431151038	0
23310151036	0
23310151037	0
23310151038	0
23310151039	0
23310151040	0
23310151041	0
23341161041	0
24455131040	0
24455131041	0
24470141036	0
24470141037	0
24470141038	0
24470141039	0
24470141043	0
24470141044	0
24470141045	0
24470141049	0
24470141050	0
251021611913	0
2510216119135	0
251021611914	0
25102161196	0
251021611965	0
25102161197	0
251021611975	0
25102161198	0
251021611985	0
25102161199	0
251021611995	0
25102161210	0
251021612105	0
25102161211	0
251021612115	0
25102161212	0
251021612125	0
25102161213	0
251021612135	0
251021612310	0
251021612311	0
2510416105965	0
251041610597	0
251041610598	0
251041610599	0
25104161095	0
251041618510	0
2510416185105	0
25120171010	0
251201710105	0
25120171011	0
251201710115	0
25120171012	0
251201710125	0
25120171013	0
251201710135	0
25120171014	0
2512017106	0
25120171065	0
2512017107	0
25120171075	0
25161171213	0
251611712135	0
25161171214	0
2516117126	0
25161171265	0
2516117127	0
25161171275	0
2516117128	0
25161171285	0
2516117129	0
25161171295	0
251611713105	0
25161171311	0
251611713115	0
251611713125	0
25161171313	0
251611713135	0
25161171314	0
2516117136	0
25161171365	0
2516117137	0
25161171375	0
2540217110106	0
2540217110107	0
2540317103910	0
25403171039105	0
2540317103911	0
25403171039115	0
25104161010	0
251041610105	0
25104161011	0
251041610115	0
2510416103910	0
25104161039105	0
2510416103911	0
25104161039115	0
2510416103955	0
251041610396	0
251041610397	0
2510416103985	0
251041610399	0
2510416103995	0
2510416105	0
251611712105	0
25161171211	0
251611712115	0
25161171212	0
251611712125	0
2516218125	0
25162181255	0
2516218126	0
25162181265	0
2516218127	0
25162181275	0
25162181285	0
2516218129	0
25162181295	0
2540317103906	0
25403171039085	0
2540317103909	0
25403171039095	0
2510216105313	0
25102161053135	0
2510216105314	0
251021610536	0
2510216105365	0
251021610537	0
2510216105375	0
251021610538	0
251021615367	0
2510216153675	0
251021615368	0
2510216153685	0
251021615369	0
2510216153695	0
25162181211	0
251621812115	0
2516218123910	0
25162181239105	0
2516218123911	0
25162181239115	0
251621812395	0
2516218123955	0
251621812396	0
2516218123965	0
251621812397	0
2516218123975	0
2516218123985	0
251621812399	0
2516218123995	0
254021712512	0
2540217125125	0
254021712513	0
2540217125135	0
254021712514	0
25403171039055	0
251021610105	0
251021610135	0
25102161014	0
2510216105310	0
25102161053105	0
2510216105311	0
25102161053115	0
2510216105312	0
25102161053125	0
2510216123115	0
251021612312	0
2510216123125	0
251021612313	0
2510216123135	0
251021612314	0
25102161236	0
251021612365	0
25102161237	0
251021612375	0
25102161238	0
251021612385	0
25102161239	0
2510216126	0
25102161265	0
2510216127	0
25102161275	0
2510216128	0
25102161285	0
25102161295	0
2510216153610	0
25102161536105	0
2510216153611	0
25102161536115	0
2510216153612	0
25102161536125	0
2510216153613	0
25102161536135	0
2510216153614	0
251021615366	0
2510216153665	0
251041618511	0
2510416185115	0
25104161856	0
25104161857	0
251041618575	0
25104161858	0
251041618585	0
25104161859	0
251041618595	0
2512017108	0
25120171085	0
2512017109	0
25120171095	0
251201712310	0
2512017123105	0
251201712311	0
2512017123115	0
251201712312	0
251201712313	0
2512017123135	0
251201712314	0
25120171236	0
251201712365	0
25120171237	0
251201712375	0
25120171238	0
251201712385	0
25120171239	0
251201712395	0
2516117138	0
25161171385	0
2516117139	0
25161171395	0
251611715510	0
2516117155105	0
251611715511	0
2516117155115	0
251611715512	0
2516117155125	0
251611715513	0
2516117155135	0
251611715514	0
25161171556	0
251611715565	0
25161171557	0
251611715575	0
25161171558	0
25161171559	0
251611715595	0
25162181210	0
251621812105	0
25402171101075	0
2540217110108	0
25402171101085	0
2540217110109	0
25402171101095	0
25402171101115	0
2540217110112	0
25402171101125	0
2540217110113	0
25402171101135	0
2540217110114	0
254021712506	0
2540217125065	0
254021712507	0
2540217125075	0
254021712508	0
2540217125085	0
254021712509	0
2540217125095	0
2540217125105	0
2546218103995	0
25462181210	0
254621812105	0
25462181211	0
254621812115	0
2546218125	0
25462181255	0
2546218126	0
25462181265	0
2546218127	0
25462181275	0
2546218128	0
25462181285	0
2546218129	0
25462181295	0
2611517110006	0
26115171100065	0
2611517110007	0
26115171100075	0
2611517110008	0
2611517110009	0
26115171100095	0
26115171100105	0
26540181313	0
265401813135	0
26540181314	0
2654018136	0
26540181365	0
2654018137	0
26540181375	0
2654018138	0
2654018139	0
26540181395	0
2848416113065	0
284841611307	0
2848416113075	0
284841611308	0
2848416113085	0
284841611309	0
2848416113095	0
284841611310	0
284841611311	0
2848416113115	0
2848416113125	0
25461171385	0
2546117139	0
25461171395	0
2546218103910	0
25462181039105	0
2546218103911	0
25462181039115	0
254621810395	0
2546218103955	0
254621810396	0
2546218103965	0
254621810397	0
2546218103975	0
254621810398	0
2546218103985	0
254621810399	0
25491161041	0
25491161042	0
25491161043	0
25491161046	0
265401810105	0
26540181012	0
26540181013	0
265401810135	0
26540181014	0
26540181310	0
265401813105	0
26540181311	0
265401813115	0
26540181312	0
265401813125	0
2540317110111	0
25403171101115	0
25420171075	0
2542017108	0
25420171085	0
2542017109	0
25420171095	0
25461171069	0
254611710695	0
25461171310	0
254611713105	0
25461171311	0
254611713115	0
25461171312	0
254611713125	0
25461171313	0
254611713135	0
25461171314	0
2546117136	0
25461171365	0
2546117137	0
25461171375	0
2546117138	0
26540181010	0
2540317110107	0
25403171101075	0
2540317110108	0
25403171101085	0
2540317110109	0
25403171101095	0
2540317110110	0
25403171101105	0
25420171010	0
254201710105	0
25420171011	0
254201710115	0
25420171012	0
254201710125	0
25420171013	0
254201710135	0
25420171014	0
2542017106	0
2542017107	0
254611710610	0
254611710611	0
2546117106115	0
254611710612	0
2546117106125	0
254611710613	0
2546117106135	0
254611710614	0
25461171066	0
254611710665	0
25461171067	0
254611710675	0
25461171068	0
254611710685	0
2611517110012	0
26115171100135	0
26115178006	0
261151780065	0
261151780075	0
26115178008	0
261151780095	0
26115178010	0
261151780105	0
26115178011	0
26115178012	0
261151780135	0
3100517103060	0
31005171048	0
3100517153848	0
3100517153850	0
3100517153852	0
3100517153854	0
3100517153858	0
3100517153860	0
31010131046	0
31010161258	0
31010161260	0
31005141048	0
31005141050	0
31005141052	0
31005141054	0
31005141056	0
31005141058	0
3100517103048	0
310051712552	0
310051712556	0
310051712558	0
31005171256	0
310051712560	0
31005171260	0
31010131260	0
31010161046	0
31010161060	0
31010161062	0
31010161064	0
310101612346	0
310101612348	0
310101612350	0
310101612354	0
310101612356	0
310101612360	0
31010161246	0
31010161248	0
31010161250	0
31010161254	0
31057181062	0
31057181064	0
3105718123152	0
310051712358	0
310051712360	0
31005171248	0
31005171250	0
31005171254	0
310051712548	0
31010131064	0
31010131246	0
31010131248	0
31010131250	0
31010131252	0
31010131254	0
31010131256	0
31010131258	0
31020161258	0
31020161260	0
31005171064	0
310051712348	0
310051712352	0
310051712356	0
31010131048	0
31010131050	0
31010131052	0
31010131054	0
31010131056	0
31010131058	0
31010131060	0
31010131062	0
31020161046	0
31020161048	0
31020161050	0
31020161052	0
31020161054	0
31020161056	0
31020161058	0
31020161060	0
31020161062	0
31020161064	0
31020161246	0
31020161248	0
31020161250	0
31020161252	0
31020161254	0
31020161256	0
3105718123154	0
3105718123156	0
31065181056	0
31070161044	0
31070161046	0
31105141238	0
31105141240	0
31105141242	0
31105141244	0
31105141246	0
31110161038	1
31110161040	0
31110161046	0
31110161048	0
31110161050	0
31110161238	0
3111016123938	0
3111016123942	0
3111016123944	0
31206141044	0
31206141046	0
310651512360	0
3120514123158	0
3120514123160	0
31290151044	0
31290151046	0
31290151048	0
31290151050	0
31065151058	0
31065151060	0
310651512348	0
310651512350	0
310651512352	0
310651512354	0
310651512356	0
310651512358	0
3110517110050	1
31120161038	0
31120161040	0
31120161042	0
31120161044	0
31120161046	0
31120161048	0
31120161050	0
3112016123938	0
3112016123940	0
3112016123942	0
3112016123944	0
3112016123946	0
3112016123948	0
3112016123950	0
31205141060	0
3120514123144	0
3120514123146	0
3120514123150	0
3120514123152	0
3120514123154	0
3120514123156	0
3103518110048	0
3103518110062	0
3103518110064	0
31065151048	0
31065151050	0
31065151052	0
31065151054	0
31065151056	0
31070161048	0
31070161050	0
31070161052	0
31070161054	0
31070161056	0
31070161058	0
31070161060	0
3110517110038	0
3111016123948	0
3111016123950	0
31110161244	0
31110161246	0
31110161250	0
31205141046	0
31206141050	0
31206141052	0
31206141056	0
31206141060	0
31290151052	0
31290151054	0
31290151060	0
31290151244	0
31290151246	0
31290151248	0
31290151250	0
31290151252	0
31290151254	0
31290151256	0
315051612548	0
315051612550	0
315051612552	0
315051612554	0
315051612556	0
315051612558	0
315051612560	0
315051623344	0
315051623346	0
315051623348	0
315051623350	0
315051623352	0
315051812546	0
315051812548	0
315051812550	0
315051812552	0
315051812554	0
315051812556	0
315051812558	0
315051812560	0
3150619312448	0
3150818132164	0
3150818151144	0
3150818151146	0
3150818151148	0
3150818151150	0
3150818151154	0
3130514123950	0
315051612352	0
315051612354	0
315051612356	0
315051612358	0
315051612360	0
3150516123644	0
3150516123646	0
3150516123648	0
3150516123650	0
3150516123652	0
3150516123654	0
3150516123656	0
3150516123658	0
3150516123660	0
315051612544	0
315051612546	0
3150518123648	0
3150518123650	0
3150518123652	0
3150518123654	0
3150518123656	0
3150518123658	0
3150518123660	0
315051812544	0
315061712552	0
315061712554	0
315061712560	0
31506171258	0
31506171260	0
3150818132148	0
3150818132154	0
3150818132156	0
3150818132160	0
3150818132162	0
3151017125354	0
3151017125360	0
3151017127546	0
3151017127548	0
3122516110058	0
3122516110060	1
3130514123938	0
3130514123940	0
3130514123942	0
3130514123944	0
3130514123946	0
3130514123948	0
315051612344	0
315051612346	0
315051612348	0
315051612350	0
3150518123154	0
3150518123156	0
3150518123158	0
3150518123160	0
3150518123162	0
3150518123164	0
3150518123644	0
3150518123646	0
315051823360	0
315051823362	0
315051823364	0
31506171050	0
31506171054	0
31506171060	0
31506171062	0
31506171064	0
3150617123148	0
3150617123150	0
3150617123152	0
3150617123154	0
3150617123156	0
3150617123158	0
3150617123160	0
31506171248	0
31506171250	0
31506171252	0
31506171254	0
315061712548	0
315061712550	0
315071899754	0
315071899756	0
3150818132144	0
3150818132146	0
3151017123152	0
3151017123156	0
3151017123160	0
3151017125346	0
3151017125348	0
3151017125350	0
31225161060	0
3132516110050	1
31405181231150	0
31405181236130	0
315051623354	0
315051623356	0
315051623358	0
315051623360	0
3150518123144	0
3150518123146	0
3150518123148	0
3150518123150	0
3150518123152	0
315051823344	0
315051823346	0
315051823348	0
315051823350	0
315051823352	0
315051823354	0
315051823356	0
315051823358	0
315071899748	0
315071899750	0
315071899752	0
3150818151160	0
3150818151162	0
3150818151164	0
3151017123144	0
3151017123146	0
3151017123148	0
3151017123150	0
3151017127554	0
3151017127558	0
3151017127560	0
315101713246	0
315101713248	0
315651812350	0
315651812354	0
315651812360	0
3156518123648	0
3156518123650	0
3160617123158	0
3160617123160	0
316061712548	0
316061712550	0
316061712552	0
316061712554	0
316061712556	0
316061712558	0
316101713260	0
316101714046	0
316101714048	0
316101714050	0
316101714052	0
316101714054	0
3166518123148	0
3166518123150	0
3166518123152	0
3166518123154	0
3166518123156	0
3166518123158	0
3166518123160	0
31665181248	0
3181017123148	0
31565151250	0
31565151252	0
31565151254	0
315651512548	0
315651512550	0
315651512552	0
315651512554	0
315651512556	0
315651512558	0
31565151256	0
315651512560	0
31565151258	0
31565151260	0
315651812348	0
3156518132158	0
3156518132160	0
31606171062	0
31606171064	0
3160617123148	0
3160617123150	0
3160617123152	0
3160617123154	0
3160617123156	0
316101712360	0
316101712362	0
316101712364	0
316101713246	0
316101713248	0
316101713254	0
31650161346	0
31650161348	0
31650161352	0
31650161354	0
31650161358	0
31650161360	0
3181017123138	0
3181017123142	0
32000151232XL	0
32000151233XL	0
32000151234XL	0
3200015123L	0
3200015123M	0
3200015123S	0
3200015123XL	0
3200015124XL	0
320001512XL	0
3151017900554	0
315651812560	0
3156518132148	0
3156518132150	0
3156518132152	0
31606171048	0
31606171050	0
316101712346	0
316101712348	0
316101712350	0
316101712352	0
316101712356	0
316501612346	0
316501612348	0
316501612350	0
316501612352	0
316501612354	0
316501612356	0
316501612358	0
316501612360	0
315101713256	0
315101713260	0
3151017900548	0
3151017900550	0
3151017900552	0
3156518123654	0
3156518123660	0
31565181248	0
31565181250	0
315651812548	0
315651812550	0
315651812552	0
315651812554	0
315651812556	0
315651812558	0
31565181256	0
316061712560	0
316061712562	0
316061712564	0
316101714058	0
316101714060	0
31665181250	0
31665181252	0
320101712L	0
320101712XXXL	0
3201017155L	0
3201017155M	0
3201017155S	0
3201017155XXL	0
320331811993XL	0
320331811994XL	0
32033181199L	0
32033181199S	0
32033181199XL	0
32033181199XXL	0
32035181114XL	0
32040169182XL	0
32040169183XL	0
32040169184XL	0
3204016918L	0
3204016918M	0
3204016918S	0
3204016918XL	0
320401692132XL	0
32055151253XL	0
32055151254XL	0
3205515125M	0
3205515125S	0
3205515125XL	0
320551512L	0
3201017123XXXXL	0
32033181043XL	0
32033181044XL	0
3203318104XL	0
32040161312XL	0
3204016131XL	0
320471811905XL	0
320471816084XL	0
32055151233XL	0
32055151234XL	0
3205515123L	0
3205515123M	0
3205515123S	0
3205515123XL	0
3205515124XL	0
32055151252XL	0
3206017995XXL	0
3201014104XL	0
320101410L	0
320101410M	0
320101410S	0
320101410XL	0
32010171044XL	0
3201017104L	0
32013181100S	0
32013181553XL	0
32013181554XL	0
3201318155L	0
3201318155S	0
3201318155XL	0
32055151232XL	0
32060171018S	0
32060171018XL	0
32060171018XXL	0
3206017104XL	0
32060179953XL	0
32060179954XL	0
3206017995L	0
3206017995M	0
